gun,S,pay,pnl,cm,taker
08-28,1787900400,224.317175,60.86947825000004,,200.0
08-28,1787900700,200.0,30.0,,0.0
08-28,1787901000,341.383225,93.24649930999999,,0.0
08-28,1787901300,492.20590500000003,-25.578026731302998,1.0685624658728021,392.22
08-28,1787901600,448.71111,-88.4217405,0.9544049170616113,111.11
08-28,1787901900,1620.6889879999999,-113.16208963999998,0.9796790293009432,808.46
08-28,1787902200,251.86648499999998,133.08139645,,200.0
08-28,1787902500,147.456799,49.74819674,0.5786116596231712,0.0
08-28,1787902800,232.948332,23.520367199999995,1.02,0.0
08-28,1787903100,399.99666399999995,-171.05559592,,300.0
08-28,1787903400,546.655337,57.54325726999997,0.7859064651569195,200.0
08-28,1787903700,1149.923597,-93.2951303100001,1.0602662218152843,382.12
08-28,1787904000,512.5503,-81.65593099999998,1.0470537609730908,263.96999999999997
08-28,1787904300,1390.226647,141.34638375999998,0.8182998332362272,395.14
08-28,1787904600,902.972221,-565.03249144,,800.0
08-28,1787904900,1056.329364,-84.25755468,0.9287727407774489,450.0
08-28,1787905200,641.8741269999999,118.88752217000001,0.6233251803744211,140.41
08-28,1787905500,349.887803,70.38319923000003,0.6450196454958285,100.0
08-28,1787905800,761.542254,-46.779490059999944,1.0246202283929857,189.8
08-28,1787906100,972.755789,-468.00891206,1.2989319893302533,600.0
08-28,1787906400,719.7704249999999,153.92665599999998,0.5740344549108795,355.93
08-28,1787906700,409.166149,26.586799369999994,0.9193641187181275,0.0
08-28,1787907000,465.62249999999995,-90.87931000000003,1.0809841621971832,246.03
08-28,1787907600,200.0,104.48847,,100.0
08-28,1787907900,1091.0891900000001,-590.0832702800001,,300.0
08-28,1787908200,1012.178888,-42.42910992000003,1.0303811248179648,390.99
08-28,1787908500,262.27000000000004,-124.40099999999998,,200.0
08-28,1787908800,44.693616999999996,0.08365743000000059,0.77,0.0
08-28,1787909100,185.86,51.899249999999995,0.6443411498863003,17.37
08-28,1787909400,759.0088149999999,126.02840079,0.5091722549455013,123.0
08-28,1787909700,1025.563393,24.106659269999966,0.9610782494942047,426.14
08-28,1787910000,808.219885,8.367159999999956,0.918329082655911,467.15999999999997
08-28,1787910300,399.982221,142.04788901,0.2811671696683653,235.89
08-28,1787910600,584.2936149999999,35.094973200000055,0.7620629413454642,51.55
08-28,1787910900,381.81827200000004,-28.593091940000008,,0.0
08-28,1787911200,379.28571,-44.200001799999995,1.1991633516134665,0.0
08-28,1787911500,786.875688,-156.59656481000002,1.0569508604637188,251.0
08-28,1787911800,211.53025200000002,-83.19319180000001,1.3265872788690989,15.0
08-28,1787912100,284.11643200000003,7.379717039999974,0.9459755925729572,51.49
08-28,1787912400,400.0,-8.093890000000016,1.0241,219.04999999999998
08-28,1787912700,642.817012,-157.25596396,1.2094276024379096,150.0
08-28,1787913000,399.992599,-131.71370173000003,,100.0
08-28,1787913300,322.377348,-80.95652012000004,0.8179647607847718,72.95
08-28,1787913600,1477.5231880000001,-8.87659513999995,0.727854102567021,964.53
08-28,1787913900,374.41285600000003,-130.83605640000002,,0.0
08-28,1787914200,749.310254,-92.63858318999998,0.46380240127392014,50.56
08-28,1787914500,295.49768800000004,65.66939887999999,1.0316021384314698,0.0
08-28,1787914800,408.508704,45.69079886000003,0.9030046388689488,0.0
08-28,1787915100,899.552528,-214.92686882999996,1.0771770173112287,150.0
08-28,1787915400,185.868774,-49.57048073999999,0.9819785909186316,180.93
08-28,1787915700,1454.958711,383.21235601,0.9602773841354713,810.8500000000001
08-28,1787916000,506.5110169999999,93.92770772,0.6291215061165667,0.0
08-28,1787916300,956.213333,-255.97946274999998,1.1221615406228962,0.0
08-28,1787916600,7.3100000000000005,2.3705800000000004,,7.3100000000000005
08-28,1787916900,159.729229,24.68959977,,0.0
08-28,1787917200,489.96651,39.63639599999999,0.6468498425622783,73.11
08-28,1787917500,680.541537,-25.737963240000028,0.7591099456897187,161.07999999999998
08-28,1787917800,285.005172,-66.80041375999998,,0.0
08-28,1787918100,838.271106,-55.24185968000006,0.8167950195772673,274.74
08-28,1787918400,686.532418,18.297202639999966,0.7910251386775673,47.550000000000004
08-28,1787918700,1262.127045,266.61706210600005,0.7406588395757434,223.79
08-28,1787919000,149.985923,-68.99352458000001,,0.0
08-28,1787919300,654.562854,90.33775956000011,,150.0
08-28,1787919600,137.508839,-3.1319874299999952,1.0402065241999547,21.54
08-28,1787919900,150.0,-66.0,,0.0
08-28,1787920200,1002.643939,207.24039914000002,,0.0
08-28,1787920500,224.50457500000002,43.276894250000026,1.0818777036048062,187.25000000000003
08-28,1787920800,515.0,116.64999999999998,,0.0
08-28,1787921100,617.590275,60.416251025000065,0.9646031666666666,150.0
08-28,1787921400,735.1323179999999,218.16712437,0.7601940249206706,0.0
08-28,1787921700,1207.413414,-37.369106819999956,0.9492724294918498,502.67999999999995
08-28,1787922000,654.318055,-39.98790574999987,1.461614583804554,65.0
08-28,1787922300,118.13,22.444699999999997,,0.0
08-28,1787922900,919.435348,-135.27029720000007,1.142879039942435,265.27
08-28,1787923200,400.0,80.86573999999996,,150.0
08-28,1787923500,1848.145645,-136.47115791,1.0477752909451534,414.8
08-28,1787923800,1032.3877209999998,-27.053842059999965,0.8989714098198225,217.73
08-28,1787924100,527.33253,28.735769399999995,0.4481390043574618,0.0
08-28,1787924400,487.238426,108.27869922000002,,0.0
08-28,1787924700,32.813183,-6.0431859,,0.0
08-28,1787925000,244.932194,-64.13836268000001,0.921945565843592,39.720000000000006
08-28,1787925300,24.248204,0.791329047184,0.92000004228293,12.12
08-28,1787925600,1697.2885310000001,-72.04448729,1.0632606320073799,1052.0900000000001
08-28,1787925900,935.833189,303.18975274,0.8815371429167046,150.0
08-28,1787926200,45.795452,11.674999439999993,,0.0
08-28,1787926500,333.935607,4.386881869999968,0.9647213360668638,166.95999999999998
08-28,1787926800,218.086363,47.13530872999998,0.5561497773199461,109.04
08-28,1787927100,503.5405249999999,327.64544944,0.5900141978879633,100.41
08-28,1787927400,143.486559,-10.629514069999999,1.1376602619519063,51.879999999999995
08-28,1787927700,118.518516,31.99999932,,0.0
08-28,1787928000,183.73060299999997,-17.401991010000003,1.1096549529314181,81.86
08-28,1787928300,0.91,-0.10010000000000001,,0.0
08-28,1787928600,60.0,0.38843999999999923,0.9700000000000001,30.0
08-28,1787928900,412.69997500000005,-61.84399900000001,,0.0
08-28,1787929200,615.7400680000001,-40.52315870000001,0.5128665845634477,32.0
08-28,1787929500,351.57078,-19.3468795,0.7072061598182375,95.86
08-28,1787929800,820.312338,102.75046450000002,0.4378160624204461,287.3
08-28,1787930100,299.992375,-28.498780000000007,,0.0
08-28,1787930400,460.0,-20.0,,0.0
08-28,1787930700,795.19668,-41.86244875,0.4762423160366995,57.1
08-28,1787931000,738.022982,-121.96328586000001,0.9035897817658407,0.0
08-28,1787931300,907.901868,-10.940489380000002,0.631532066340457,111.07
08-28,1787931900,745.7181589999999,513.5607939299999,,0.0
08-28,1787932200,349.28691100000003,160.78799794,,0.0
08-28,1787932500,57.854184000000004,-4.04979288,,0.0
08-28,1787932800,737.929181,281.54419737,,0.0
08-28,1787933100,577.91755,-41.801243,0.9439627014596621,150.0
08-28,1787933400,335.368661,110.39999906999998,,0.0
08-28,1787933700,684.415986,250.54029798,,0.0
08-28,1787934000,1106.973481,140.42745107999997,1.3579451712146464,256.74
08-28,1787934300,1210.177306,-885.14900782,,0.0
08-28,1787934600,90.0,-3.461979999999997,1.06,45.0
08-28,1787934900,21.2,10.6,,0.0
08-28,1787935200,1015.7573279999999,-78.68511251999999,0.6763270165356169,176.02
08-28,1787935500,157.413499,-8.755439910000003,,0.0
08-28,1787935800,534.70129,-5.521856239999977,1.1234049629115497,42.35
08-28,1787936100,331.69277,140.7251622,0.217311429067871,150.0
08-28,1787936400,1757.6949289999998,-63.81947017000016,0.9812476128079872,598.35
08-28,1787936700,313.59476,162.6817992,1.2541984726363267,0.0
08-28,1787937300,504.66,22.916770000000014,0.913608400114212,260.66
08-28,1787937600,201.75,-91.4875,,0.0
08-28,1787937900,163.90665,4.261243999999998,0.3228009146481022,23.0
08-28,1787938200,1645.457668,336.7119460199998,0.8409014743769263,575.6600000000001
08-28,1787938800,300.0,-102.0,,0.0
08-28,1787939100,51.74,5.691400000000002,,0.0
08-28,1787939400,303.20156,-21.561038000000025,1.1152694137057089,150.0
08-28,1787939700,232.973737,-2.3661119900000074,0.7454370984965519,67.06
08-28,1787940000,1100.948851,199.84554882000003,0.5138903490502349,426.72
08-28,1787940300,300.0,-6.419009999999986,1.0295359999999998,117.44
08-28,1787940600,781.578716,47.81216907999999,0.8710755714209655,148.01
08-28,1787940900,621.118144,49.892200419999995,0.4699814462938111,192.12
08-28,1787941200,80.62,30.149000000000008,,0.0
08-28,1787942100,403.86,37.827880000000036,0.653664818905514,229.93
08-28,1787942400,702.497121,-74.05540266999998,1.207235552098374,49.48
08-28,1787942700,356.12,26.10991999999993,0.92,59.0
08-28,1787943300,401.0,-125.38000000000001,,0.0
08-28,1787943600,566.0389399999999,-86.13009566,0.9286059284081493,0.0
08-28,1787943900,62.095065000000005,-1.3654684799999899,1.1782358846206422,2.66
08-28,1787944200,455.39,-57.78611000000001,0.9119506783882235,36.84
08-28,1787944500,1291.1248659999997,2.5970241599999895,0.6738582909337346,150.09
08-28,1787944800,299.98494300000004,-5.399728974000005,,0.0
08-28,1787945100,2174.725836,44.45286883,0.5390663922636705,784.4499999999999
08-28,1787945400,178.0,-8.603419999999986,1.0826640449438203,84.0
08-28,1787945700,2003.154211,546.84980421,0.44996938136226367,312.7
08-28,1787946000,733.010971,196.45064645999997,0.4626684488926814,239.42000000000002
08-28,1787946600,760.2685490000001,21.61785986999996,0.9259108761140304,0.0
08-28,1787946900,272.117836,-58.76183883999999,,0.0
08-28,1787947200,559.74857,-80.21262039999996,0.8730342129209511,118.9
08-28,1787947500,741.0417620000001,-115.49991383999998,,115.81
08-28,1787947800,1553.5428299999999,130.24690959999998,1.1073428910478558,391.93
08-28,1787948100,600.0,-105.0,1.35,0.0
08-28,1787948400,1670.7214640000002,322.7754695399999,0.7972171371440946,966.69
08-28,1787948700,1532.9007000000001,-207.3270071299999,0.7143192234756697,269.86
08-28,1787949000,99.0,31.699999999999996,0.68,0.0
08-28,1787949300,544.130269,-186.47386994,,0.0
08-28,1787949600,746.731464,-92.45314375999997,,0.0
08-28,1787949900,1603.2095,84.11016148999988,0.681202679865126,589.22
08-28,1787950200,133.28409,-19.992613499999994,,0.0
08-28,1787950500,1591.5621230000002,186.10124021000001,0.5976162472382932,218.0
08-28,1787950800,2066.0526360000003,-293.4042951700003,1.160031882367674,748.3299999999999
08-28,1787951100,378.021172,-12.820061960000011,0.7152527216293587,32.0
08-28,1787951400,355.497139,-218.65164169999997,,0.0
08-28,1787951700,3316.80101,-98.94085857999971,0.9689846835666931,1370.1899999999998
08-28,1787952000,374.141185,-102.54444585000002,1.1634369086456706,218.07
08-28,1787952300,42.103328,-2.947232959999998,,0.0
08-28,1787952600,300.0,66.0,,0.0
08-28,1787952900,1398.571507,22.412974759999997,0.8290690838745399,600.0
08-28,1787953200,170.36,-46.2328,0.9493956697596954,0.0
08-28,1787953500,434.86000000000007,-81.03870999999998,1.2992705869551284,189.76999999999998
08-28,1787953800,394.011433,11.888337080000014,0.8318444311992544,0.0
08-28,1787954100,267.99285599999996,-4.555350799999957,1.0117387253594805,190.78
08-28,1787954400,133.854849,23.710899189999992,,0.0
08-28,1787954700,1.94,0.3685999999999998,,0.0
08-28,1787955000,650.6436120000001,223.82609645000008,0.6948087542870922,0.0
08-28,1787955300,327.025951,-21.5648438,,0.0
08-28,1787955600,1708.5883410000001,236.16044937000015,0.7281826752857807,0.0
08-28,1787955900,563.672215,50.73049935000006,,0.0
08-28,1787956200,1785.5576099999998,-96.64653764999991,1.0084132761281872,785.8299999999999
08-28,1787956500,3.25,0.3900000000000001,,0.0
08-28,1787956800,609.5148929999999,126.17064080999995,1.0281561588457566,300.0
08-28,1787957100,967.3690240000001,144.51219891999995,0.7012296014616406,0.0
08-28,1787957400,2794.455925,-155.1943964300001,0.9704106032718092,1633.1
08-28,1787957700,964.0871289999999,140.3885402100001,0.7031255661895854,186.55
08-28,1787958000,582.623306,17.637743960000023,1.1949950898714188,0.0
08-28,1787958300,1247.483527,236.00383505000013,0.7936311443906395,200.0
08-28,1787958600,598.426622,-224.46261844000003,1.0260191348193333,190.13000000000002
08-28,1787959200,746.6432299999999,31.988737200000003,0.8446036458024534,416.67
08-28,1787959500,371.92666099999997,-175.43280475999998,1.026012029654497,0.0
08-28,1787959800,93.804284,6.566299879999988,,0.0
08-28,1787960100,752.210329,-162.81925406000005,1.3949105830428898,68.04
08-28,1787960700,54.590789,10.135297579999992,0.8410400613103663,0.0
08-29,1787961900,1033.7699969999999,-183.18805086999987,1.5580533952288058,400.0
08-29,1787962200,266.49333,10.886848500000013,1.045085013839462,151.74
08-29,1787962500,877.4207150000001,-125.72951208999996,1.1002425991830345,182.87
08-29,1787963400,702.714284,104.25999976000003,,0.0
08-29,1787963700,872.5974289999999,-185.71200349571296,1.1669117274764367,277.95
08-29,1787964000,1227.8214309999998,-109.19094249,0.8872793441570967,132.71
08-29,1787964600,387.084103,50.67309389000002,0.7381880010294812,0.0
08-29,1787964900,42.28,6.406419999999999,0.6794607379375592,21.14
08-29,1787965200,1067.9085,111.10498928000015,1.1869362510208408,349.44000000000005
08-29,1787965500,772.4786389999999,109.08678493000002,0.8998956541884079,0.0
08-29,1787965800,840.3729060000001,-76.79805432,0.603537013523282,805.6800000000001
08-29,1787966100,1071.604467,-126.61971725999996,1.0829192277190476,287.02
08-29,1787966400,315.33795399999997,89.14119928,,0.0
08-29,1787966700,1019.65,103.24850000000004,0.9181841514276549,0.0
08-29,1787967000,450.84287399999994,120.28569868,,0.0
08-29,1787967300,1261.3239750000002,-497.3456473700001,1.435211940015751,299.99999999999994
08-29,1787967600,545.915788,116.16233944000004,,200.0
08-29,1787967900,716.18,200.71259999999995,0.7132911123402521,200.0
08-29,1787968200,1723.0547359999998,-151.6709956100002,0.9486002491031237,416.01
08-29,1787968800,1085.793939,87.03780687000005,0.9261698608092779,171.98999999999998
08-29,1787969100,1578.80039,12.631320039999991,1.074650170651385,335.64
08-29,1787969400,440.332762,45.80205768000002,0.7795151227890298,200.0
08-29,1787969700,320.733753,93.04959922,,0.0
08-29,1787970000,834.302373,-4.195898829999976,0.9257580093197934,556.38
08-29,1787970900,89.43,71.54400000000001,,0.0
08-29,1787971200,246.83333199999998,-122.35333264,,0.0
08-29,1787972700,573.432953,104.89685329000002,0.6162984274885035,403.56
08-29,1787973000,1901.339079,314.30775907,0.5827112742033247,459.56
08-29,1787973300,222.22108999999998,38.37544149999998,0.6532580331667777,20.91
08-29,1787973600,536.40127,39.466301310000006,0.7002185134140546,0.0
08-29,1787973900,483.33922900000005,-14.16480045999998,1.1852932471980433,0.0
08-29,1787974200,666.900597,-76.99526775000001,0.9506132444447591,219.53
08-29,1787974500,228.840434,2.7806288000000166,0.946735681349282,111.92
08-29,1787975100,200.0,26.0,,0.0
08-29,1787975400,362.40665000000007,124.70213400000006,0.6942271984036803,0.0
08-29,1787976000,442.9,-62.608000000000004,1.2827184466019417,0.0
08-29,1787976300,877.047448,169.6728642800001,0.6037852507678122,398.23999999999995
08-29,1787976900,918.629862,-32.60335896000004,0.9031476380647692,55.31
08-29,1787977200,399.94624500000003,46.5076153,0.7525740000000001,200.0
08-29,1787977500,1508.8403060000003,-120.13601498000014,1.1141516791131063,685.66
08-29,1787977800,655.73645,-142.38396744000005,0.7753497388275576,32.39
08-29,1787978100,1639.462852,180.12508712,0.7367273242997177,969.73
08-29,1787978400,936.064139,-213.178926,0.9764782717216474,200.0
08-29,1787978700,1408.1071579999998,106.06935104000002,0.867761575043178,437.96999999999997
08-29,1787979000,2908.294133,631.07766059,0.7654180301796571,704.35
08-29,1787979300,1570.5999999999997,263.49793999999997,1.1929525406709742,555.24
08-29,1787979600,731.44296,-128.65078191,1.0204751712340325,268.11
08-29,1787979900,1692.1192849999998,40.91117360999965,0.9413800782051909,830.81
08-29,1787980200,988.2648650000001,32.24932228999995,0.9255252797035101,322.21
08-29,1787980500,1537.53111,-34.54076099999992,0.8597103903822061,446.84000000000003
08-29,1787980800,488.141424,-10.55632128000002,0.8641872293428663,144.07
08-29,1787981100,813.952241,77.88008309999995,0.6324481590488249,429.21999999999997
08-29,1787981400,2472.014204,44.716556029999765,0.9433943244928488,1814.68
08-29,1787981700,712.364942,-208.59682464,1.231220028221908,410.73
08-29,1787982000,1489.5714770000004,-313.97712423999997,1.142330797913076,656.1800000000001
08-29,1787982300,921.900061,-28.09721209999998,0.5694905902854883,200.0
08-29,1787982600,400.0,72.96458999999999,,200.0
08-29,1787982900,1669.295292,13.845220369999879,0.8634911026369856,598.1899999999999
08-29,1787983200,805.0472480000001,303.0909967200001,,200.0
08-29,1787983500,752.6348760000001,190.40759806000017,,0.0
08-29,1787983800,832.4576910000001,416.55339932000004,,0.0
08-29,1787984100,458.127447,-16.311389030000015,1.0537364831075193,229.04999999999998
08-29,1787985000,299.993155,-123.03595665,,99.99999999999999
08-29,1787985600,552.9194679999999,109.83265052000004,0.7177923360429908,0.0
08-29,1787986800,220.0,33.0,0.7000000000000001,0.0
08-29,1787987100,836.1418309999999,-291.81564063,1.5349446797789306,72.24000000000001
08-29,1787987400,558.8246369999999,1.413368050000031,0.9808789645222736,224.73
08-29,1787987700,100.0,37.0,,0.0
08-29,1787988600,381.150628,99.92288603999998,0.46790219330464905,100.0
08-29,1787989500,55.21,-25.9487,,0.0
08-29,1787990100,801.6325039999999,126.35242043999995,0.7982964621853635,200.0
08-29,1787990400,501.202671,67.09009946999998,,0.0
08-29,1787990700,1232.1628529999998,-53.94745269999987,1.1567837047261669,338.22
08-29,1787991300,702.488693,-278.67445041999997,1.2471995565138538,199.99999999999997
08-29,1787991600,1517.114963,25.072938850000014,0.8126860274341194,801.94
08-29,1787992500,1442.5525930000001,190.01292550000005,0.8014757797966436,215.82
08-29,1787992800,781.5015999999999,179.92207195999993,0.6963755847956581,200.0
08-29,1787993700,770.329994,182.44812892000004,,200.0
08-29,1787994000,1287.272497,18.86049520999984,1.0097755214958253,472.07
08-29,1787994300,1692.3356390000001,-166.03245951999963,1.1558456316297034,432.40000000000003
08-29,1787994600,623.085448,56.912748559999955,0.8012142847981255,511.54
08-29,1787994900,693.4553470000001,-8.352332010000111,1.1301154511748548,288.1
08-29,1787995200,443.207137,5.192807950000031,0.9329280345502465,271.6
08-29,1787996100,100.0,-2.0000000000000018,,0.0
08-29,1787997300,1427.8390580000003,235.54382200999999,0.9670094825557384,262.2
08-29,1787997600,323.339764,7.602811880000019,0.9332678704336932,146.51999999999998
08-29,1787998800,445.02,-22.58753999999996,1.0862060132128895,341.02
08-29,1787999100,1586.874227,-236.09126571000024,1.1754518868349688,431.4
08-29,1787999400,729.7325800000001,-42.57958510000003,1.0967453818556923,161.84
08-29,1787999700,747.7925539999999,187.00300789,0.5845599470374401,324.97
08-29,1788000000,817.740267,-162.12313039000003,1.0514383614264422,441.15999999999997
08-29,1788000300,246.58838000000003,30.988371,0.7981391525877106,144.7
08-29,1788000600,3081.5800919999997,119.39711255999987,0.7476130355528288,1045.94
08-29,1788001500,99.994209,-61.99640958,,0.0
08-29,1788001800,113.649229,43.053099079999996,,70.7
08-29,1788002100,1288.1431719999998,-146.97982864,1.0144655836908423,462.15000000000003
08-29,1788002400,146.18147199999999,-14.672640619999996,1.0337418687721827,46.14
08-29,1788002700,1313.921826,-440.5784288699999,1.389310801287547,309.27
08-29,1788003000,138.9375,58.94821999999999,,100.0
08-29,1788004200,1640.1579199999999,-116.86195761272609,1.2680536949018275,464.0899999999999
08-29,1788004500,281.42775,69.12731,0.8229543497302689,210.0
08-29,1788004800,271.36317199999996,-0.1646039200000189,0.9888151904715461,20.2
08-29,1788005100,936.9996849999998,8.190555620000168,1.2930541248410719,332.11000000000007
08-29,1788005700,644.1874990000001,108.03419851000001,,0.0
08-29,1788006000,1196.6516090000002,-210.08829020999997,1.2114760050194466,372.97
08-29,1788006300,2100.098759,181.36754673067912,0.8183760634795187,682.5
08-29,1788006600,633.9015750000001,-208.24512300000004,1.4368653914579241,128.86
08-29,1788006900,1172.85777,-180.04527802999996,1.303182287686024,236.04999999999998
08-29,1788007200,951.1878939999999,72.07826294000006,0.9399124537580814,140.0
08-29,1788007500,2092.822483,-100.4616914899998,1.1199835157126954,980.67
08-29,1788007800,1592.3656740000001,-203.25156924999976,1.408663161478784,138.05
08-29,1788008100,586.6163369999999,115.85069760999988,,0.0
08-29,1788008400,2446.376746,171.5286384100001,0.819158189424941,105.61
08-29,1788008700,1163.628674,134.07054083999998,0.7163445351660473,514.06
08-29,1788009900,720.852696,143.348454,1.0322796527321707,280.0
08-29,1788010200,2059.709162,-49.937816184514986,0.982235372630355,1254.57
08-29,1788010500,761.608299,76.24141345999999,0.7992563514400364,294.08
08-29,1788010800,54.363635,23.9199994,,0.0
08-29,1788011400,950.187489,-162.40674106000003,0.8422539497894417,395.4
08-29,1788011700,1609.39903,-114.60835515999997,1.1365588180083075,395.96
08-29,1788012000,1954.4573100000002,62.896301497813965,0.8433496685243658,330.99
08-29,1788012300,1768.780557,91.39132512999993,0.8232266849201418,499.99
08-29,1788012900,965.9381999999999,49.302962469999954,0.8654600957637943,199.99
08-29,1788013200,83.533332,-60.97933236,,0.0
08-29,1788014100,1878.833978,-82.1979234477999,1.1568161084099289,959.91
08-29,1788014400,492.887416,150.03519474999996,,0.0
08-29,1788014700,686.0,203.54782,,300.0
08-29,1788015000,1789.2846539999998,-72.1288285899999,1.0097212372718052,439.87
08-29,1788015300,1869.965371,-185.66362499000002,1.1913760839243357,507.77
08-29,1788015600,388.462664,106.78759588000008,,0.0
08-29,1788015900,799.3990399999999,-41.377224609999985,1.3656700297745794,212.43
08-29,1788016200,994.9347270000001,37.111669300000074,0.9174607604362878,408.22
08-29,1788016500,920.8317780000001,-293.98560788000015,1.4555129890777323,0.0
08-29,1788016800,200.0,36.0,,0.0
08-29,1788017100,182.993474,28.840499019999996,0.9400000000000001,0.0
08-29,1788017400,229.665099,59.72699620999998,,0.0
08-29,1788017700,557.997725,75.16690350000005,0.8068303613388563,0.0
08-29,1788018000,1113.415713,-111.01860045000001,1.0642551367711912,0.0
08-29,1788018300,398.112058,-104.75516097999994,1.5455311833832792,98.53999999999999
08-29,1788018600,461.46117599999997,-57.60118750000001,1.1840634186012242,0.0
08-29,1788018900,200.90356,55.909696620000005,,0.0
08-29,1788019200,366.52371200000005,84.86656651000004,1.008678824589626,0.0
08-29,1788019500,391.02514499999995,38.150658050000004,1.1146016336492162,65.27
08-29,1788019800,268.411902,76.11569927000002,,0.0
08-29,1788020100,215.82000000000002,41.022800000000046,,0.0
08-29,1788020400,240.802179,-13.640980549999995,1.344131455399061,0.0
08-29,1788020700,592.892915,118.11493689000002,0.85959257886818,76.32
08-29,1788021000,1603.773332,-365.9559000400001,1.454180965980405,200.0
08-29,1788021300,269.207219,51.005118839999994,0.8455533294706357,20.83
08-29,1788021600,151.47,46.441,,0.0
08-29,1788021900,399.993635,81.9971994,0.9200014851981775,0.0
08-29,1788022200,710.992769,70.14595802999997,0.7274250289534022,0.0
08-29,1788022500,589.1688529999999,13.89950736999998,0.8968186138181927,0.0
08-29,1788022800,425.995344,3.1046043100000134,0.9233232120141963,0.0
08-29,1788023100,86.617261,-16.457279590000002,,0.0
08-29,1788023400,165.30987499999998,-54.797974999999994,,0.0
08-29,1788023700,362.717393,-51.36415475999999,0.9044060016993241,100.0
08-29,1788024900,1059.153362,-62.404755590000036,1.2139574514591527,195.32
08-29,1788025200,266.43,48.264700000000005,,0.0
08-29,1788025500,307.46000000000004,12.176739999999995,0.919377479997398,19.37
08-29,1788025800,558.63762,-149.26609109999993,1.2655932339446152,100.0
08-29,1788026100,718.598032,-96.79299119999996,0.9597765928782473,0.0
08-29,1788026400,710.424284,20.92768988000006,0.94086937304693,299.99
08-29,1788027000,14.7491,-1.179928,,0.0
08-29,1788027300,413.387203,-15.466618650000001,0.6884729242119053,0.0
08-29,1788027600,152.799862,-37.588801190000005,1.1934232545910821,0.0
08-29,1788027900,604.879197,-48.05652189999998,0.9726880505928015,0.0
08-29,1788028200,533.1732830000001,-113.31830308999997,0.9843493231859426,0.0
08-29,1788028500,546.986427,21.46747989000002,0.8470322821884897,123.49
08-29,1788028800,578.328751,31.345268569999973,0.8916059324447507,0.0
08-29,1788029100,100.0,50.0,,0.0
08-29,1788029400,649.9864630000001,-79.54352702,1.244741779234528,0.0
08-29,1788029700,85.425713,24.619199640000005,,0.0
08-29,1788030000,130.988567,-34.825769789999995,1.3,0.0
08-29,1788030300,103.886791,50.17320823,0.95,0.0
08-29,1788030600,186.341426,52.11119856000002,1.0624760012887897,0.0
08-29,1788030900,185.194542,-131.92664352000003,,0.0
08-29,1788031200,337.722854,-85.50385685999998,1.3307116368374072,0.0
08-29,1788031500,321.07669999999996,-29.4144481,0.9773354309912037,0.0
08-29,1788031800,364.481535,153.43146229999994,0.7024584286028552,0.0
08-29,1788032100,759.9003660000001,81.18542440608195,1.0956378756556142,30.0
08-29,1788032400,515.336396,-30.716986780000013,1.1192169863537353,0.0
08-29,1788032700,524.617636,38.861549449999984,0.9511689490779547,0.0
08-29,1788033000,910.900527,-105.68573985999996,1.0703274712256587,50.49
08-29,1788033300,399.993702,89.99829954,,0.0
08-29,1788033600,457.71259699999996,-74.83926592,1.5099562531389015,171.77999999999997
08-29,1788033900,1135.3276,88.98242590000007,0.9580522487602907,120.17999999999999
08-29,1788034200,403.07581400000004,30.336450030000037,1.1242216304132029,0.0
08-29,1788034500,428.722082,-84.57484058000006,1.3340230397308512,99.99000000000001
08-29,1788034800,399.999522,-46.79037275999997,1.2242950468226517,200.00000000000003
08-29,1788035100,245.28403400000002,-16.108734620000007,1.0166174251807416,0.0
08-29,1788035400,202.771346,62.20479856,,0.0
08-29,1788036000,721.817776,-8.143901710000023,0.9689679126356798,0.0
08-29,1788036300,414.449508,-31.152279720000024,1.148379777155404,23.3
08-29,1788036600,469.259407,15.597064629999977,0.9992942451353377,0.0
08-29,1788036900,339.289452,98.00401843999998,0.6707930458462864,0.0
08-29,1788037200,300.0,13.29200000000003,1.1235399999999998,0.0
08-29,1788037500,339.24,-7.088599999999985,1.04179106237472,0.0
08-29,1788038100,420.65555099999995,89.82409754000008,1.1740452206299086,0.0
08-29,1788038700,100.0,32.0,,0.0
08-29,1788039000,167.276495,-2.0104995000000088,1.0240366610582097,0.0
08-29,1788039300,299.99674999999996,16.161050000000017,0.6825631000903765,100.0
08-29,1788039600,94.59032,29.322999200000012,,0.0
08-29,1788039900,104.71395199999999,-18.964455719999997,1.2743413683678884,0.0
08-29,1788040500,127.18,-78.64,,0.0
08-29,1788040800,149.183331,-16.731422260000002,1.1966895860944209,3.33
08-29,1788041100,76.0,0.37999999999999545,0.99,0.0
08-29,1788041400,5.41,1.4066,,0.0
08-29,1788041700,187.46540000000002,25.110084,0.8630064881051406,0.0
08-29,1788042000,746.263985,-47.00777991000001,0.9055467693850913,99.99000000000001
08-29,1788042300,201.85,-97.83147000000001,,100.0
08-29,1788042600,717.844953,-142.97632627999997,1.286300312106014,150.18
08-29,1788042900,105.686256,32.67646462999999,0.9876456772376007,11.129999999999999
08-29,1788043200,186.887138,19.98965826,1.019308980237787,0.0
08-29,1788044400,599.982001,138.99359761,1.0819995575000707,0.0
08-29,1788044700,689.86,-104.09589999999997,1.4532700665968101,0.0
08-29,1788045000,135.19,29.2051,,0.0
08-29,1788045900,246.20714,56.352998400000004,0.5422516165295053,0.0
